	log2FoldChange	padj	significance
CGGC5_872	-3.6410151319058	0.0164032848461192	DOWN
CGGC5_5625	-3.54416314674878	0.0164464454530347	DOWN
CGGC5_4744	-3.55299292460464	0.0165020519420745	DOWN
CGGC5_12274	-2.81671325439052	0.0165020519420745	DOWN
CGGC5_9512	3.76363764097312	0.0165097780493804	UP
CGGC5_7661	3.25178015328922	0.0165144843604316	UP
CGGC5_8273	-1.49121691056165	0.0165291844841371	NOT
CGGC5_4241	-3.55550558767909	0.0165291844841371	DOWN
CGGC5_5694	-1.62399240331079	0.0166877128431011	NOT
CGGC5_11301	1.82959345230376	0.0167271881596333	NOT
CGGC5_6270	-3.5781981561736	0.0167786352000969	DOWN
CGGC5_5834	-3.60252906055849	0.0167966248096642	DOWN
CGGC5_9483	-2.24927984681626	0.0168125830191701	DOWN
CGGC5_10734	1.46840158388088	0.016859265279742	NOT
CGGC5_7306	2.21237633524583	0.0170094410948484	UP
CGGC5_11272	-3.58162296249778	0.0170500719005421	DOWN
CGGC5_5084	3.89469217188737	0.0170648766096511	UP
CGGC5_7066	-3.52758660058361	0.0170958947295459	DOWN
CGGC5_1435	-3.75376936618506	0.0170983435901189	DOWN
CGGC5_11578	-3.5261233355066	0.0171531617047944	DOWN
CGGC5_12912	-3.05772279372752	0.0172039175108051	DOWN
CGGC5_14322	3.64790482247114	0.0172517151218909	UP
CGGC5_6341	-3.5196658736486	0.0172853462420404	DOWN
CGGC5_11498	-3.5864467061302	0.0172869220556502	DOWN
CGGC5_9964	-2.49984683231441	0.0172889909354141	DOWN
CGGC5_907	-2.15449387484564	0.0173401787039026	DOWN
CGGC5_10492	1.4801018227204	0.0173401787039026	NOT
CGGC5_12278	-0.787775605197592	0.0173443337134925	NOT
CGGC5_10298	-3.53076820725228	0.0173909060875642	DOWN
CGGC5_920	2.00652688552337	0.0173909060875642	UP
CGGC5_12645	-2.26387149188684	0.0173909060875642	DOWN
CGGC5_12582	1.59793016567736	0.0173998305836502	NOT
CGGC5_8431	-3.55572155784567	0.0174472981670273	DOWN
CGGC5_15059	3.30244759517406	0.017451402006747	UP
CGGC5_9439	-1.05851037860813	0.0175478381036886	NOT
CGGC5_11162	-1.63070963622739	0.0175885916283242	NOT
CGGC5_7024	2.14670109108206	0.0176028432617626	UP
CGGC5_11011	-2.49010594715109	0.0176037532890001	DOWN
CGGC5_15356	-3.63109823894658	0.0176941939398129	DOWN
CGGC5_12034	-3.56331622601166	0.0177375361442094	DOWN
CGGC5_12671	-3.52058674201624	0.0177375361442094	DOWN
CGGC5_6188	-3.50506466920651	0.0177727095194112	DOWN
CGGC5_8528	1.46058497927233	0.0177805555825387	NOT
CGGC5_8838	-3.56105228374367	0.017892716100859	DOWN
CGGC5_13131	1.13268712170311	0.0180851806458239	NOT
CGGC5_41	-1.77772815079691	0.0181692303397054	NOT
CGGC5_1665	3.16962638177365	0.0182410271421831	UP
CGGC5_10662	-1.37968784827945	0.0182410271421831	NOT
CGGC5_12705	-4.5132241406735	0.0182490533865575	DOWN
CGGC5_7575	-3.49858195435069	0.0182752804712511	DOWN
CGGC5_11110	-3.49551186418937	0.0183194780528441	DOWN
CGGC5_5134	-1.69618849814506	0.0183875072583575	NOT
CGGC5_2307	-3.53875959712929	0.0184862522493196	DOWN
CGGC5_15002	3.2077858469225	0.0185014767315146	UP
CGGC5_11586	-3.55785660137528	0.0185258466072243	DOWN
CGGC5_4291	-3.51191380112647	0.0185331156241656	DOWN
CGGC5_2065	0.609809809573217	0.0185449577183628	NOT
CGGC5_7423	-3.54281959944399	0.0185449577183628	DOWN
CGGC5_1824	1.88682737592973	0.0186047387208874	NOT
CGGC5_2906	-3.48800182102253	0.0186826313391451	DOWN
CGGC5_2838	-3.53768174390399	0.0187008322981942	DOWN
CGGC5_5919	1.66204568914346	0.0187068287948231	NOT
CGGC5_5487	-2.1770216500151	0.0187397311340688	DOWN
CGGC5_10400	-2.37169389556676	0.0187637936807896	DOWN
CGGC5_9179	2.21333053010187	0.0187748662098795	UP
CGGC5_5731	3.44637175347804	0.0188178520902708	UP
CGGC5_4967	2.40648674418278	0.018821860357896	UP
CGGC5_1074	-3.50847114965439	0.0189057697198769	DOWN
CGGC5_3702	-0.952780485292345	0.0189363916218109	NOT
CGGC5_9077	4.78709603653989	0.0189448487419725	UP
CGGC5_723	-3.51546755727765	0.018956935444306	DOWN
CGGC5_3428	-3.65868645912409	0.018956935444306	DOWN
CGGC5_4057	-3.52414028033623	0.018956935444306	DOWN
CGGC5_4609	-1.79312661124889	0.0189798859825165	NOT
CGGC5_10068	-2.27787071427646	0.0190079779132234	DOWN
CGGC5_7045	2.10317715468811	0.0190348409366229	UP
CGGC5_7584	3.75978777550572	0.0190348409366229	UP
CGGC5_7420	-3.55120982434225	0.0190348409366229	DOWN
CGGC5_9559	-2.58469121645892	0.0190953491115574	DOWN
CGGC5_1237	2.21025184701717	0.0190953491115574	UP
CGGC5_11773	3.12173756266797	0.0191699206548057	UP
CGGC5_5213	-3.05018996369275	0.0191892073828306	DOWN
CGGC5_1251	-3.567025010728	0.0191892073828306	DOWN
CGGC5_3039	-3.13234718015378	0.0191892073828306	DOWN
CGGC5_7044	1.34397111492084	0.0192265015876306	NOT
CGGC5_5654	-3.49596001309965	0.0192725053924743	DOWN
CGGC5_783	2.67280293847062	0.0193155188010654	UP
CGGC5_1393	-3.54126761352862	0.0193203293394536	DOWN
CGGC5_8203	-2.67790847364478	0.0193352740841316	DOWN
CGGC5_8020	-4.26137094078779	0.0194329535513712	DOWN
CGGC5_1402	-4.04823406369291	0.01955656830792	DOWN
CGGC5_3208	-1.90750185466024	0.0195703808181574	NOT
CGGC5_11346	1.9318255772908	0.0195776833515787	NOT
CGGC5_13240	2.53503322651268	0.0195882196113358	UP
CGGC5_14984	-1.51030306993202	0.0195882196113358	NOT
CGGC5_13148	-3.49717428110121	0.0195901480776126	DOWN
CGGC5_1575	3.29718299593095	0.0196258544807354	UP
CGGC5_13724	-1.77799522418781	0.0196437649774975	NOT
CGGC5_4515	3.40224774453064	0.019670879967092	UP
CGGC5_2635	-2.98914620089086	0.0197619716992721	DOWN
CGGC5_7297	-3.52261036376825	0.0197619716992721	DOWN
CGGC5_12970	1.81143698214528	0.0197985061625063	NOT
CGGC5_3875	1.46575743991578	0.0198093021644485	NOT
CGGC5_9984	-3.55650193692755	0.0199120490476156	DOWN
CGGC5_10404	-3.67722415888387	0.0199848202962383	DOWN
CGGC5_3912	-2.50862701904725	0.0200020788019111	DOWN
CGGC5_1078	-2.11202687184427	0.0200966309013605	DOWN
CGGC5_953	-0.926857261054946	0.0200971675744587	NOT
CGGC5_2400	-1.60616241782708	0.0201048810788239	NOT
CGGC5_7172	4.5881116777077	0.0201135966031758	UP
CGGC5_13493	-3.45456315035729	0.0201135966031758	DOWN
CGGC5_2009	-1.55194363469489	0.02011867377578	NOT
CGGC5_12965	-2.43983621952598	0.0201629529445264	DOWN
CGGC5_3320	-3.45222903278225	0.0201833247979115	DOWN
CGGC5_5079	4.26409847810365	0.0201990176647429	UP
CGGC5_5954	-1.33113548167026	0.0202054552180713	NOT
CGGC5_5389	-3.4418759781772	0.0202853363586103	DOWN
CGGC5_4101	-3.44722359338185	0.0203233465426351	DOWN
CGGC5_13135	-1.77608064337238	0.0203952069616757	NOT
CGGC5_5100	-3.61334189345164	0.0205866071383866	DOWN
CGGC5_5766	1.8476245114079	0.0205897890945302	NOT
CGGC5_3028	-3.45161903649788	0.0205897890945302	DOWN
CGGC5_8320	-3.47663299279226	0.0206906040660552	DOWN
CGGC5_6584	3.02021252932434	0.0206906040660552	UP
CGGC5_3945	-3.45555715953347	0.0206910969119192	DOWN
CGGC5_9528	1.74028543010486	0.0207452453175641	NOT
CGGC5_8065	-3.51704416445759	0.0207583992353546	DOWN
CGGC5_2069	-1.75367016093557	0.0207668976825742	NOT
CGGC5_5780	2.3333884008494	0.0209081714719859	UP
CGGC5_8068	2.07928282152127	0.0209081714719859	UP
CGGC5_8282	-3.67253610101452	0.0209889120281322	DOWN
CGGC5_8062	3.7975717286703	0.0210064619392622	UP
CGGC5_11804	0.808576387059278	0.0210064619392622	NOT
CGGC5_1200	-1.09332171838373	0.0210150079384639	NOT
CGGC5_1491	-3.01591678261377	0.0210718336250695	DOWN
CGGC5_12208	-3.43923909704881	0.0210718336250695	DOWN
CGGC5_10759	3.79938739549358	0.0210718336250695	UP
CGGC5_754	-3.46548236409004	0.021115449479795	DOWN
CGGC5_11075	3.22528326524082	0.021115449479795	UP
CGGC5_11093	4.66356048131661	0.0211710408923807	UP
CGGC5_7405	1.6621696107468	0.0211968601559523	NOT
CGGC5_5852	-2.11643466960454	0.0212660943896991	DOWN
CGGC5_10658	1.33833437135177	0.0212660943896991	NOT
CGGC5_6147	-3.65374846453624	0.0213006253542146	DOWN
CGGC5_9765	3.76849321508314	0.0213052531495892	UP
CGGC5_1057	-3.42232482759656	0.0213744736684564	DOWN
CGGC5_4404	1.55074881323472	0.0214391357506037	NOT
CGGC5_3258	4.63558655531523	0.0214629765969712	UP
CGGC5_1029	4.07450789184841	0.0215095438268477	UP
CGGC5_774	-1.52582011130701	0.021529871552734	NOT
CGGC5_6303	2.81066782769619	0.0215394951022997	UP
CGGC5_12239	-1.91617191120255	0.0215411511896616	NOT
CGGC5_859	-1.69488011582888	0.0215453922926947	NOT
CGGC5_221	1.73870807203218	0.0215684931675783	NOT
CGGC5_2955	-3.45770466314466	0.0216017094661971	DOWN
CGGC5_6574	-1.86775634276218	0.0216017094661971	NOT
CGGC5_94	1.66848743089777	0.0216531675083802	NOT
CGGC5_2020	-1.5923890687739	0.0216531675083802	NOT
CGGC5_3887	-1.41585015044421	0.0216531675083802	NOT
CGGC5_7532	1.29017047942389	0.0216617532133459	NOT
CGGC5_2230	1.19511203578593	0.0217044398569295	NOT
CGGC5_12957	-3.00351604572912	0.0217044398569295	DOWN
CGGC5_4176	-2.05948766952026	0.0217044398569295	DOWN
CGGC5_12504	1.7117401006217	0.0217044398569295	NOT
CGGC5_4605	-3.40900464922052	0.0217044398569295	DOWN
CGGC5_4604	-3.47837525374502	0.0217044398569295	DOWN
CGGC5_8711	-3.42670476286659	0.0217044398569295	DOWN
CGGC5_7781	-3.41523266414507	0.0217044398569295	DOWN
CGGC5_14014	-3.51982317191317	0.0217230490285887	DOWN
CGGC5_13451	0.842215304654565	0.0217230490285887	NOT
CGGC5_15277	-1.33011696178761	0.0217277009232872	NOT
CGGC5_12412	-3.43920963489926	0.0217685853270765	DOWN
CGGC5_6591	0.886906462021274	0.0218582468098677	NOT
CGGC5_12630	-3.45886681571905	0.0219087233237989	DOWN
CGGC5_7162	-2.18596112318263	0.0220979946956163	DOWN
CGGC5_8119	3.78622360110463	0.0220979946956163	UP
CGGC5_14664	-3.4858663074377	0.0220979946956163	DOWN
CGGC5_7753	-3.47169045947186	0.0220979946956163	DOWN
CGGC5_1700	-3.40320866382157	0.0220979946956163	DOWN
CGGC5_496	-3.06220614128911	0.0220979946956163	DOWN
CGGC5_12922	-3.46131676319386	0.0221171169432436	DOWN
CGGC5_5218	-3.74783916391489	0.0221343795507544	DOWN
CGGC5_6446	3.64951344784119	0.0221343795507544	UP
CGGC5_5697	0.651879672113114	0.0221343795507544	NOT
CGGC5_4697	-3.43258319263533	0.0222443303731437	DOWN
CGGC5_15287	-2.40447962329228	0.0222443303731437	DOWN
CGGC5_14595	-3.39900745208308	0.0223256539195099	DOWN
CGGC5_9867	-3.391736048505	0.0223744681580465	DOWN
CGGC5_6876	-3.6054632374741	0.0223813784706419	DOWN
CGGC5_475	-3.43314753927094	0.0223813784706419	DOWN
CGGC5_2385	-2.1178576045508	0.0223864821218702	DOWN
CGGC5_574	-3.52015191986896	0.0224113689470956	DOWN
CGGC5_10589	-3.39195516194968	0.0224829291263138	DOWN
CGGC5_9147	-1.58126660265793	0.0224865971388428	NOT
CGGC5_7491	-3.71512368370683	0.0225558993058887	DOWN
CGGC5_3379	-2.4221553875972	0.022607483700376	DOWN
CGGC5_11352	1.90055444231079	0.02261488596772	NOT
CGGC5_1000	-3.4328531826964	0.02261488596772	DOWN
CGGC5_6319	1.9572199589183	0.0228510666278762	NOT
CGGC5_6513	-3.48333444385496	0.0228778161696393	DOWN
CGGC5_8538	3.91339979015674	0.0229125923722134	UP
CGGC5_2135	-3.40698726962781	0.0229728101631938	DOWN
CGGC5_7318	-3.42293780259241	0.0229955193808988	DOWN
CGGC5_13851	-3.39577791387612	0.0230874266279863	DOWN
CGGC5_5483	-3.42637617905101	0.0231092607583048	DOWN
CGGC5_5336	-1.32196885085217	0.0231092607583048	NOT
CGGC5_11156	0.981846168318972	0.023404836419119	NOT
CGGC5_12010	1.54558730555736	0.023404836419119	NOT
CGGC5_2293	-1.64838573296813	0.0235360045117084	NOT
CGGC5_8016	-3.38247888340134	0.0236606825014486	DOWN
CGGC5_13459	-3.42176105572619	0.0237034022785175	DOWN
CGGC5_14353	-3.42398402228024	0.0238470947052155	DOWN
CGGC5_10541	-3.38121543280405	0.0239020586764362	DOWN
CGGC5_10230	-3.42976424120078	0.0239525213306494	DOWN
CGGC5_5049	-1.41791654583757	0.0239946892910422	NOT
CGGC5_157	-1.34346670431366	0.0241327597975551	NOT
CGGC5_11209	-1.86591275854868	0.0241949762312221	NOT
CGGC5_9934	-1.85081350472158	0.0241949762312221	NOT
CGGC5_4812	-2.91488092799376	0.0242614083091591	DOWN
CGGC5_12603	2.12677319908484	0.0242650042011093	UP
CGGC5_1724	-3.48402831173056	0.0242749212761004	DOWN
CGGC5_8087	-3.36602853730717	0.0242915603194788	DOWN
CGGC5_5690	-3.35423870545329	0.0244110134838687	DOWN
CGGC5_686	4.03684216079386	0.0245203193639342	UP
CGGC5_2297	-3.46905731339001	0.024524535801235	DOWN
CGGC5_11959	-1.41385034074592	0.0245434348411029	NOT
CGGC5_5868	1.39484339849862	0.0246203765284437	NOT
CGGC5_2465	-3.24168644581382	0.0246895570599077	DOWN
CGGC5_3625	2.41013968695603	0.0246895570599077	UP
CGGC5_2076	-3.35362392227493	0.0247108197849182	DOWN
CGGC5_14574	-3.40475573672043	0.0247108197849182	DOWN
CGGC5_8019	-3.36108290419108	0.0247193617056072	DOWN
CGGC5_9191	-0.897106355777987	0.0248191921604608	NOT
CGGC5_6263	-3.61303122779357	0.024875418565658	DOWN
CGGC5_8035	-3.46217959535851	0.0249318687757692	DOWN
CGGC5_13883	-2.40140971213455	0.0249772771796787	DOWN
CGGC5_2843	-1.72334913221748	0.0251252393278756	NOT
CGGC5_10247	2.83598762993124	0.0251252393278756	UP
CGGC5_14488	-2.38083403750492	0.0251252393278756	DOWN
CGGC5_8940	3.70699202527889	0.0251687474063889	UP
CGGC5_11369	-3.43732850500499	0.0251687474063889	DOWN
CGGC5_13832	-1.00750074359773	0.0251687474063889	NOT
CGGC5_5382	-3.38048511667978	0.0251725465312693	DOWN
CGGC5_8750	-3.34977916174054	0.0252135174107094	DOWN
CGGC5_13858	-2.15352887373079	0.0252985792114056	DOWN
CGGC5_7827	-2.04741084613259	0.0253171518003016	DOWN
CGGC5_5912	-3.36693203024954	0.025375544333938	DOWN
CGGC5_386	-3.37941223324632	0.0254129470073223	DOWN
CGGC5_8139	-2.39482849204821	0.0254129470073223	DOWN
CGGC5_3977	-1.84200572068081	0.0254404658430017	NOT
CGGC5_11357	-3.35468462946795	0.0255636481498839	DOWN
CGGC5_6619	-3.40195339001321	0.0256165746408218	DOWN
CGGC5_6884	-3.36357138087303	0.0259409448763799	DOWN
CGGC5_13608	-3.4565488842117	0.0259409448763799	DOWN
CGGC5_13530	-3.38229750449349	0.0259416492936958	DOWN
CGGC5_5010	-3.34453180969092	0.0259683261180045	DOWN
CGGC5_12344	-3.41905306809262	0.026011160009304	DOWN
CGGC5_1280	-3.44570825323731	0.026011160009304	DOWN
CGGC5_3877	-3.45401450707785	0.0260772575222496	DOWN
CGGC5_11460	3.03565782490491	0.0260976358046278	UP
CGGC5_7900	1.39262153147198	0.0260988535855327	NOT
CGGC5_8953	1.55449060354932	0.026131995965107	NOT
CGGC5_13050	-1.68417445544381	0.026131995965107	NOT
CGGC5_13390	-3.3396890999956	0.0261921070417739	DOWN
CGGC5_7856	2.82117292457008	0.026314337307308	UP
CGGC5_14314	-1.73079308921626	0.026314337307308	NOT
CGGC5_1544	1.69321472722959	0.0264419405085398	NOT
CGGC5_13215	2.03380963277324	0.0264853926004975	UP
CGGC5_4910	-3.42765506052012	0.0265429076933535	DOWN
CGGC5_5038	1.44533871017567	0.0265626463952064	NOT
CGGC5_7683	-3.42082388891494	0.0265988947846249	DOWN
CGGC5_2506	2.50093070644238	0.0266418659623682	UP
CGGC5_450	-2.18345123487567	0.026729144539723	DOWN
CGGC5_338	-3.30922449648944	0.0268076621625417	DOWN
CGGC5_816	-1.83082131821692	0.0268076621625417	NOT
CGGC5_11230	0.559606945231714	0.0268076621625417	NOT
CGGC5_13776	-3.3450049646394	0.0268822213074652	DOWN
CGGC5_5307	0.692304410011872	0.0269056283801798	NOT
CGGC5_32	4.09233502412332	0.0269547901134713	UP
CGGC5_6642	-3.42261625818186	0.0269743364110927	DOWN
CGGC5_5849	-1.46657863993707	0.0270606535413359	NOT
CGGC5_314	1.02359095524704	0.0270606535413359	NOT
CGGC5_3963	1.53924322672431	0.0270606535413359	NOT
CGGC5_3327	-3.43858426171489	0.0270606535413359	DOWN
CGGC5_12693	-3.34408673256643	0.0270710317868175	DOWN
CGGC5_6008	-3.30057788873353	0.0271152219754175	DOWN
CGGC5_5833	1.77113288958855	0.0271152219754175	NOT
CGGC5_15192	2.05847029315686	0.0271467690292022	UP
CGGC5_2696	-1.36168352839421	0.0272549843325115	NOT
CGGC5_11584	-0.598085356648601	0.0272549843325115	NOT
CGGC5_4455	-3.29735934803207	0.0273370230615435	DOWN
CGGC5_12636	-2.05004709278284	0.0273568832945824	DOWN
CGGC5_7262	-1.89279404373084	0.0273577370162004	NOT
CGGC5_13241	2.20651642867764	0.0273577370162004	UP
CGGC5_9644	2.49539454879765	0.0274006491418204	UP
CGGC5_10017	-3.33585374365453	0.0275246139920092	DOWN
CGGC5_3759	-2.41973714631653	0.0276108598333287	DOWN
CGGC5_8909	-3.33665881302481	0.0278177373010283	DOWN
CGGC5_7421	-3.32700815492925	0.0278562733708425	DOWN
CGGC5_3462	2.30039394369196	0.0278986022871193	UP
CGGC5_8457	-3.32538264422696	0.0279076906084931	DOWN
CGGC5_674	1.15410338808463	0.0279641516870736	NOT
CGGC5_14248	-3.29902933759831	0.0279641516870736	DOWN
CGGC5_698	3.64491015040231	0.0279641516870736	UP
CGGC5_11222	2.23711151327891	0.0279641516870736	UP
CGGC5_3615	-3.29146493586975	0.0279889867576705	DOWN
CGGC5_3540	-1.26156064058518	0.0280545721069593	NOT
CGGC5_13663	-3.65542359588057	0.0281509632038511	DOWN
CGGC5_11575	-2.45637127186164	0.028172907330048	DOWN
CGGC5_9627	1.42948533283903	0.028172907330048	NOT
CGGC5_11585	1.68509405465499	0.0281743924111308	NOT
CGGC5_13588	-1.8316768888789	0.0282326416297866	NOT
CGGC5_15094	-1.6869498864022	0.0282522687167472	NOT
CGGC5_6271	-2.32183839364792	0.0282532207913265	DOWN
CGGC5_5	-3.2818200360177	0.0282698408175514	DOWN
CGGC5_5445	-2.35135442545899	0.0282815678373422	DOWN
CGGC5_9177	1.46223677721376	0.0283829211568294	NOT
CGGC5_1875	1.72059958698893	0.0284999350488502	NOT
CGGC5_1034	-3.35844141382469	0.0285749675744556	DOWN
CGGC5_3429	-3.50534153611329	0.0286188851618591	DOWN
CGGC5_11877	-3.28884943751191	0.0287191069209764	DOWN
CGGC5_1937	0.979424515553031	0.028761667044025	NOT
CGGC5_1046	-3.27415354128662	0.0287751668537446	DOWN
CGGC5_15324	-1.42594226543987	0.0287812894752944	NOT
CGGC5_10204	-2.12024438136819	0.0287870325915461	DOWN
CGGC5_4781	4.48505424137462	0.028844379689448	UP
CGGC5_9410	2.20771914517764	0.0288662890171422	UP
CGGC5_11447	2.44898327000198	0.029110614447179	UP
CGGC5_9221	1.58509294427332	0.0291965669714648	NOT
CGGC5_7395	3.08963198496405	0.0291965669714648	UP
CGGC5_2429	2.08238590328597	0.0291965669714648	UP
CGGC5_12456	-1.51351454891567	0.0292018496175217	NOT
CGGC5_11874	1.64430042826151	0.0292400365527239	NOT
CGGC5_4586	0.740771741168097	0.0292617383698392	NOT
CGGC5_3897	-2.33027022384057	0.0293124849416733	DOWN
CGGC5_1196	-3.39012261555318	0.0293124849416733	DOWN
CGGC5_14325	-3.26450566481386	0.0293667774638763	DOWN
CGGC5_5717	-3.29559585900515	0.0294515568055746	DOWN
CGGC5_11771	-3.27453699667302	0.0295305589488395	DOWN
CGGC5_4858	-3.26510833578369	0.0296356739917514	DOWN
CGGC5_10858	3.91867673787457	0.0297515274500281	UP
CGGC5_5815	-3.47162666923558	0.029806895763211	DOWN
CGGC5_6229	1.88033585685071	0.0298527811559875	NOT
CGGC5_342	-2.01134875663141	0.0299025512573712	DOWN
CGGC5_3065	-3.28227966301523	0.0299807710488523	DOWN
CGGC5_2942	1.60935167463864	0.0299807710488523	NOT
CGGC5_9492	-3.25927920318049	0.0301039619767301	DOWN
CGGC5_11288	-2.00043660612714	0.0301039619767301	DOWN
CGGC5_8097	-3.30806498211043	0.0301039619767301	DOWN
CGGC5_12432	-3.47707013389343	0.0301039619767301	DOWN
CGGC5_1959	-2.30161045993029	0.0301039619767301	DOWN
CGGC5_11863	-2.82431658060544	0.0301941512255578	DOWN
CGGC5_3700	-3.26904602973259	0.0302279636450534	DOWN
CGGC5_13804	-3.3445455258293	0.0302664961105845	DOWN
CGGC5_14626	2.51113191353481	0.030291803555079	UP
CGGC5_2031	-3.26849092588095	0.0303544148960658	DOWN
CGGC5_5163	1.93326860740885	0.030360218768126	NOT
CGGC5_2637	-1.06516971468325	0.030408345142732	NOT
CGGC5_9625	-2.4188362807924	0.0304682480688066	DOWN
CGGC5_12176	1.84063833225755	0.0305584443271003	NOT
CGGC5_8238	3.38032936589123	0.0306071743699656	UP
CGGC5_12351	-3.37051357481503	0.0306467824164005	DOWN
CGGC5_3343	-3.32997089268688	0.0306485257670023	DOWN
CGGC5_1299	4.11411947413588	0.0306893486135257	UP
CGGC5_13025	-3.06474461215615	0.0308439328496933	DOWN
CGGC5_12023	1.44085300304345	0.0308689171496908	NOT
CGGC5_13018	-3.25851846667999	0.0308689171496908	DOWN
CGGC5_14824	-1.81318410137787	0.030931525043137	NOT
CGGC5_13981	0.985952592250828	0.0309821866756547	NOT
CGGC5_6332	0.915929280830051	0.0310671252828765	NOT
CGGC5_13188	-3.30612958683026	0.031113328972735	DOWN
CGGC5_5471	-3.23669838372536	0.0311189784905062	DOWN
CGGC5_4889	2.98852013734441	0.0311189784905062	UP
CGGC5_1343	2.6145053751869	0.0312218265232257	UP
CGGC5_14606	-3.2769772521174	0.0312770852279754	DOWN
CGGC5_4552	-2.8326271645633	0.031441310581126	DOWN
CGGC5_211	-3.24458606515795	0.0314428462824057	DOWN
CGGC5_4185	-1.62645789940754	0.0315025125155183	NOT
CGGC5_6015	-3.24931856437863	0.0315480896876884	DOWN
CGGC5_15463	-1.09932833345535	0.0315480896876884	NOT
CGGC5_7954	1.48229883040064	0.0316543720645142	NOT
CGGC5_5138	-3.2243410620625	0.0317628600987721	DOWN
CGGC5_13153	-3.27865290515132	0.0317958371776872	DOWN
CGGC5_4767	-3.24102106419562	0.0318672621732407	DOWN
CGGC5_5558	-1.05841949263356	0.0319532495805995	NOT
CGGC5_13621	-2.53341959972665	0.0319693532668348	DOWN
CGGC5_11559	-2.22844130684828	0.0320334255466212	DOWN
CGGC5_4224	2.26224128165349	0.0320334255466212	UP
CGGC5_4074	2.5826843212614	0.0320334255466212	UP
CGGC5_4066	2.18436857012964	0.0320334255466212	UP
CGGC5_696	-3.27131391261355	0.0320439590401902	DOWN
CGGC5_4298	1.77704278163596	0.0320716371771546	NOT
CGGC5_12203	-3.74940553127125	0.0320768435999907	DOWN
CGGC5_11544	-3.23004453562733	0.0321403182979069	DOWN
CGGC5_10737	1.16603044353819	0.0321574434960858	NOT
CGGC5_3888	-3.22848906124045	0.0323169464691398	DOWN
CGGC5_2034	1.39872408551002	0.0323384241319114	NOT
CGGC5_2837	-3.30359773448198	0.0323520396991189	DOWN
CGGC5_3292	-1.72457455979873	0.0323727646167339	NOT
CGGC5_11445	-3.4731788228409	0.0324039414784404	DOWN
CGGC5_6768	1.21597604094108	0.0324251261971533	NOT
CGGC5_3386	1.11087377563442	0.032535573327052	NOT
CGGC5_1571	-2.27764945579267	0.0325850263726245	DOWN
CGGC5_6063	1.6318997791938	0.0327069552038666	NOT
CGGC5_8690	-1.48241345842448	0.0328124450215947	NOT
CGGC5_7477	1.92765139864178	0.0328308975460335	NOT
CGGC5_10880	-3.23662487077815	0.0329395872882743	DOWN
CGGC5_5494	1.5256793271608	0.0329634576061014	NOT
CGGC5_9972	-1.041305053328	0.0329634576061014	NOT
CGGC5_14565	-1.29809137745534	0.0329634576061014	NOT
CGGC5_4832	-1.47084918661329	0.0329634576061014	NOT
CGGC5_1682	2.49881759868371	0.0329900330042262	UP
CGGC5_5700	3.63189814384909	0.0330941109123932	UP
CGGC5_5641	1.71372786077047	0.0331111165515312	NOT
CGGC5_7072	-3.53592139390358	0.0331484583711537	DOWN
CGGC5_4403	-2.05064672382186	0.0332010793264559	DOWN
CGGC5_15114	-3.21725534956586	0.0332155784077067	DOWN
CGGC5_11978	-2.10658870934576	0.033297918774308	DOWN
CGGC5_13974	-2.38220196104763	0.0333778891156248	DOWN
CGGC5_15140	-2.80614231917054	0.0334972017843637	DOWN
CGGC5_550	-3.25508969337788	0.0335910106451725	DOWN
CGGC5_14251	-2.29009505055555	0.0336944073529257	DOWN
CGGC5_4019	-3.24582979818054	0.0336999654528174	DOWN
CGGC5_9901	-2.2746911759073	0.0338177469412014	DOWN
CGGC5_3680	-2.40856006158264	0.033968519568277	DOWN
CGGC5_3713	-1.8213600080285	0.0340217935375219	NOT
CGGC5_9924	-3.22536156648774	0.0340217935375219	DOWN
CGGC5_2969	1.24014052199674	0.0340820873338317	NOT
CGGC5_1011	3.45767801351454	0.0340930428602617	UP
CGGC5_2068	1.66400162322199	0.0341600125188643	NOT
CGGC5_817	-3.1951259192505	0.0342932261284501	DOWN
CGGC5_3616	0.843187797282231	0.0342932261284501	NOT
CGGC5_1936	-3.18713125232982	0.0343341637787448	DOWN
CGGC5_13900	-3.19562806160995	0.0343568861790407	DOWN
CGGC5_6277	-4.7198069356685	0.0344705704706614	DOWN
CGGC5_1973	-3.27347460443046	0.0345339205250236	DOWN
CGGC5_10075	-2.28222416964664	0.0345379824286927	DOWN
CGGC5_9040	-3.26864720932278	0.034689164530485	DOWN
CGGC5_12956	-3.19227841072588	0.0346942228573958	DOWN
CGGC5_7859	-2.84283655782112	0.0346980464351556	DOWN
CGGC5_7451	-3.29939973554186	0.0346980464351556	DOWN
CGGC5_5072	3.44197969393671	0.0347966339281877	UP
CGGC5_10152	1.71285985652243	0.0348243904965443	NOT
CGGC5_10249	2.29910582366388	0.0348243904965443	UP
CGGC5_8094	-3.20104017264379	0.0348621404416377	DOWN
CGGC5_897	-3.17507485249264	0.0350323351677858	DOWN
CGGC5_14341	-3.30380964539248	0.035043110926783	DOWN
CGGC5_3836	-3.20895774525781	0.0350985304180712	DOWN
CGGC5_3919	-3.18508689170624	0.035104419287449	DOWN
CGGC5_6202	2.82058531817065	0.035104419287449	UP
CGGC5_7073	-1.95714518302197	0.035104419287449	NOT
CGGC5_3324	-4.08210507245035	0.0351425624658982	DOWN
